DateTime,Entries,UniqueIPs
1538860923,7515,7656
1538861524,7512,7655
1538862124,7526,7667
1538863323,7427,7572
1538863924,7477,7626
1538864524,7458,7606
1538865723,7500,7648
1538866923,7434,7584
1538868124,7358,7508
1538868723,7353,7501
1538869323,7398,7547
1538870526,7281,7429
1538871125,7329,7478
1538871724,7331,7481
1538872323,7322,7476
1538872923,7311,7466
1538873523,7312,7466
1538874123,7368,7524
1538874724,7336,7496
1538875324,7326,7489
1538875924,7363,7531
1538876523,7336,7502
1538877123,7370,7536
1538877723,7303,7466
1538878324,7348,7511
1538878925,7387,7553
1538880123,7233,7398
1538880724,7271,7440
1538881323,7321,7495
1538881925,7299,7472
1538882523,7301,7475
1538883723,7221,7394
1538884924,7120,7292
1538885524,7102,7272
1538886124,7099,7269
1538886723,7139,7310
1538887324,7135,7308
1538887923,7131,7304
1538888524,7171,7345
1538889723,7115,7284
1538890923,7071,7238
1538891523,7058,7227
1538892124,7028,7197
1538892724,7066,7236
1538893323,7107,7279
1538893924,7086,7258
1538894523,7052,7228
1538895124,7048,7228
1538895724,7062,7242
1538896324,7102,7285
1538896923,7090,7277
1538897524,7019,7203
1538898124,7064,7249
1538899325,6956,7141
1538899924,6951,7138
1538900523,6997,7184
1538901724,6932,7116
1538902323,6938,7120
1538902923,6988,7171
1538904123,6899,7086
1538904724,6946,7138
1538905324,6948,7138
1538906525,6941,7135
1538907123,6938,7131
1538907723,6922,7116
1538908323,6959,7158
1538908923,6967,7167
1538910123,6960,7161
1538911323,6945,7141
1538911923,6948,7143
1538912523,7008,7205
1538913724,6912,7106
1538914325,6965,7159
1538914924,6969,7163
1538915523,7017,7213
1538916123,7021,7216
1538916723,7025,7219
1538917324,7074,7268
1538918525,6978,7169
1538919123,7021,7213
1538919723,7058,7250
1538920924,6990,7181
1538921523,7009,7198
1538922124,6933,7116
1538923324,6936,7114
1538923924,6976,7154
1538924524,6975,7157
1538925723,6919,7095
1538926324,6961,7139
1538926923,6951,7128
1538928123,6915,7093
1538928723,6899,7079
1538929323,6873,7053
1538930523,6851,7031
1538931124,6836,7015
1538931724,6789,6969
1538932924,6834,7015
1538934125,6732,6909
1538935323,6770,6951
1538936523,6743,6919
1538937723,6746,6921
1538938323,6726,6898
1538938924,6723,6897
1538939524,6738,6910
1538940123,6760,6933
1538940723,6810,6983
1538941323,6820,6993
1538941923,6811,6982
1538942523,6852,7029
1538943723,6811,6981
1538944923,6732,6902
1538946124,6633,6803
1538947323,6641,6810
1538947924,6639,6808
1538948523,6634,6803
1538949723,6614,6781
1538950924,6503,6668
1538951523,6544,6710
1538952124,6549,6720
1538952723,6594,6767
1538953325,6638,6813
1538953925,6665,6840
1538954523,6679,6856
1538955123,6728,6905
1538955724,6694,6869
1538956324,6742,6919
1538956924,6814,6991
1538957523,6810,6988
1538958123,6818,6997
1538959323,6729,6901
1538959923,6729,6903
1538960523,6732,6906
1538961123,6769,6944
1538961724,6764,6938
1538962323,6759,6921
1538962923,6805,6967
1538964124,6779,6946
1538965324,6737,6905
1538966524,6749,6914
1538967123,6777,6942
1538967724,6745,6908
1538968323,6746,6908
1538968924,6768,6928
1538969523,6819,6982
1538970124,6854,7023
1538970724,6858,7028
1538971323,6892,7065
1538972525,6856,7029
1538973723,6790,6956
1538974324,6844,7013
1538974923,6845,7009
1538975525,6841,7005
1538976125,6859,7023
1538977323,6875,7037
1538977923,6909,7064
1538978523,6972,7128
1538979723,6917,7076
1538980924,6872,7030
1538981524,6880,7034
1538982125,6904,7056
1538983323,6835,6980
1538984523,6795,6943
1538985123,6846,6996
1538985723,6910,7061
1538986924,6883,7030
1538988123,6837,6984
1538988723,6885,7034
1538989324,6891,7037
1538989924,6886,7032
1538990523,6946,7092
1538991124,6951,7095
1538991723,6907,7049
1538992323,6935,7083
1538992925,6958,7104
1538994123,6961,7109
1538994723,6945,7087
1538995324,6996,7141
1538996524,6963,7107
1538997123,7041,7185
1538997724,7056,7200
1538998923,7079,7223
1538999524,7094,7241
1539000124,7163,7311
1539001323,7052,7202
1539001923,7055,7205
1539002523,7108,7260
1539003724,7065,7210
1539004324,7073,7219
1539004923,7137,7284
1539005523,7162,7308
1539006124,7167,7315
1539007324,7122,7270
1539008523,7131,7278
1539009724,7074,7218
1539010924,7082,7226
1539012124,7115,7259
1539013323,7046,7181
1539014524,7097,7235
1539015123,7047,7179
1539015725,7095,7229
1539016923,7044,7177
1539017523,7090,7226
1539018124,7041,7175
1539019323,7094,7230
1539020524,7114,7247
1539021123,7115,7246
1539021723,7171,7305
1539022323,7168,7300
1539022923,7171,7304
1539024124,7208,7347
1539024725,7168,7305
1539025324,7188,7322
1539025924,7229,7365
1539026524,7204,7338
1539027723,7140,7275
1539028923,7063,7198
1539030124,7063,7195
1539031323,7048,7184
1539033124,6988,7124
1539033723,7042,7179
1539034923,6962,7102
1539035523,6968,7107
1539036124,6980,7116
1539037324,7038,7178
1539037923,7011,7153
1539038523,7004,7148
1539039123,6972,7112
1539039723,7030,7170
1539040325,7022,7162
1539040924,6973,7113
1539042123,6980,7118
1539042723,6946,7081
1539043325,7000,7135
1539044523,6865,7002
1539045124,6922,7059
1539045724,6985,7123
1539046323,6982,7118
1539046923,6988,7125
1539048123,6896,7029
1539048723,6882,7016
1539049324,6931,7067
1539049923,6917,7060
1539050523,6938,7080
1539051123,6998,7141
1539051724,7057,7201
1539052323,7059,7205
1539052923,7119,7266
1539053523,7133,7280
1539054123,7128,7275
1539054724,7076,7219
1539055324,7143,7289
1539056523,7003,7138
1539057123,7074,7209
1539057724,7052,7182
1539058324,7102,7233
1539058924,7106,7238
1539059523,7163,7297
1539060123,7155,7289
1539060723,7166,7295
1539061324,7160,7290
1539061924,7137,7269
1539062523,7195,7327
1539063723,7188,7324
1539064323,7201,7338
1539064924,7132,7273
1539065524,7172,7313
1539066123,7197,7336
1539067323,7248,7387
1539068523,7148,7284
1539069723,7195,7331
1539070323,7188,7324
1539070922,7245,7384
1539071523,7210,7349
1539072123,7209,7348
1539073324,7212,7349
1539073924,7284,7421
1539074523,7346,7483
1539075725,7244,7375
1539076323,7258,7390
1539076924,7320,7454
1539077523,7326,7458
1539078125,7336,7466
1539078724,7343,7468
1539079324,7283,7408
1539080524,7278,7404
1539081724,7284,7411
1539082924,7296,7422
1539084123,7165,7289
1539085324,7227,7351
1539085923,7158,7278
1539086523,7223,7345
1539087723,7203,7325
1539088923,7117,7235
1539089524,7161,7280
1539090124,7213,7337
1539090723,7158,7283
1539091325,7174,7300
1539091923,7157,7283
1539092523,7151,7278
1539093723,7166,7293
1539094324,7213,7340
1539094923,7267,7395
1539096123,7259,7384
1539096723,7252,7377
1539097325,7310,7436
1539097925,7292,7421
1539098524,7281,7409
1539099724,7276,7401
1539100326,7328,7455
1539100925,7328,7455
1539101523,7383,7511
1539102124,7391,7519
1539103324,7355,7481
1539104524,7335,7462
1539105123,7339,7464
1539105723,7391,7516
1539106923,7402,7524
1539107523,7357,7479
1539108123,7354,7476
1539109324,7305,7425
1539109924,7356,7478
1539110524,7368,7480
1539111724,7377,7491
1539112324,7378,7494
1539112924,7339,7456
1539113523,7404,7521
1539114123,7400,7521
1539114723,7450,7574
1539115326,7520,7644
1539115924,7536,7657
1539116524,7537,7658
1539117725,7598,7719
1539118925,7605,7722
1539120123,7585,7701
1539121324,7537,7652
1539122524,7531,7643
1539123724,7539,7652
1539124326,7517,7626
1539124923,7560,7674
1539126123,7426,7535
1539126724,7407,7516
1539127324,7459,7569
1539127924,7445,7553
1539128524,7453,7562
1539129123,7512,7621
1539129725,7509,7619
1539130923,7504,7614
1539131524,7460,7566
1539132125,7451,7556
1539133323,7418,7527
1539134524,7409,7518
1539135723,7285,7392
1539136924,7293,7404
1539138124,7149,7260
1539138724,7138,7248
1539139323,7118,7230
1539139923,7088,7201
1539140524,7138,7255
1539141124,7144,7260
1539141723,7071,7184
1539142923,7125,7239
1539144124,7047,7161
1539145324,6982,7094
1539146523,6923,7032
1539147723,6876,6983
1539148325,6898,7002
1539148925,6834,6942
1539150123,6826,6934
1539150723,6828,6936
1539151324,6862,6974
1539151923,6842,6954
1539152523,6842,6954
1539153124,6814,6926
1539153724,6818,6931
1539154323,6865,6980
1539154923,6843,6961
1539155524,6892,7013
1539156123,6890,7011
1539156724,6944,7065
1539157324,6873,6992
1539157923,6932,7051
1539158524,6920,7039
1539159723,6918,7037
1539160923,6758,6878
1539162123,6805,6928
1539162724,6771,6891
1539163323,6834,6955
1539163923,6836,6955
1539164523,6822,6942
1539165724,6745,6864
1539166923,6731,6851
1539167524,6745,6863
1539168124,6805,6923
1539169324,6728,6846
1539169923,6775,6893
1539170524,6817,6937
1539171123,6817,6938
1539171724,6878,7000
1539172324,6872,6995
1539172923,6817,6944
1539174124,6803,6933
1539174723,6847,6981
1539175323,6895,7032
1539176524,6842,6978
1539177125,6849,6986
1539177723,6877,7013
1539178324,6871,7009
1539178923,6838,6971
1539179524,6895,7029
1539180125,6894,7033
1539181323,6884,7024
1539181923,6891,7032
1539182523,6959,7101
1539183123,6930,7072
1539183724,6986,7131
1539184923,6899,7037
1539185525,6948,7091
1539186125,6992,7139
1539186724,6933,7076
1539187324,6972,7116
1539188523,6862,7004
1539189124,6911,7055
1539189724,6957,7103
1539190323,6969,7115
1539190923,6981,7126
1539192123,6964,7110
1539193324,6911,7056
1539194524,6923,7067
1539195124,6917,7062
1539195724,6962,7109
1539196323,6967,7117
1539196924,6993,7143
1539197524,7004,7154
1539198124,7002,7155
1539199323,7009,7163
1539200524,6945,7095
1539201724,6909,7053
1539202325,6870,7020
1539202924,6822,6972
1539204123,6818,6969
1539204724,6871,7024
1539205324,6920,7074
1539206523,6906,7059
1539207123,6920,7072
1539207724,6925,7081
1539208923,6995,7151
1539210124,6947,7098
1539210724,7024,7175
1539211324,6991,7141
1539212524,7037,7188
1539213724,7032,7182
1539214924,6991,7142
1539215524,7002,7151
1539216125,6978,7125
1539216724,7050,7199
1539217324,7065,7214
1539218523,7081,7230
1539219124,7087,7235
1539219724,7110,7256
1539220324,7169,7316
1539220923,7244,7391
1539222123,7189,7334
1539223324,7202,7345
1539223924,7268,7411
1539224524,7333,7476
1539225723,7290,7429
1539226923,7255,7391
1539228123,7201,7338
1539228725,7219,7356
1539229323,7279,7417
1539229923,7283,7421
1539230524,7354,7492
1539231723,7308,7445
1539232923,7317,7453
1539234124,7325,7458
1539234724,7376,7509
1539235323,7333,7463
1539235924,7401,7532
1539236524,7409,7538
1539237124,7459,7590
1539237724,7459,7591
1539238925,7410,7539
1539239524,7405,7534
1539240123,7368,7494
1539241324,7367,7492
1539241923,7379,7509
1539242523,7321,7443
1539243123,7384,7508
1539243723,7379,7505
1539244924,7321,7445
1539245524,7305,7430
1539246123,7315,7439
1539247323,7377,7502
1539247923,7385,7509
1539248523,7394,7522
1539249124,7457,7586
1539249724,7397,7525
1539250924,7384,7517
1539252124,7397,7526
1539253324,7362,7489
