DateTime,Entries,UniqueIPs
1538769410,192924,216031
1538770355,192890,215994
1538771298,192873,215983
1538772254,192869,215978
1538773220,192868,215967
1538774200,192864,215962
1538775141,192844,215943
1538776095,192849,215948
1538777082,192821,215921
1538778019,192803,215901
1538778996,192790,215891
1538779967,192771,215875
1538780939,192746,215855
1538781877,192784,215893
1538782813,192750,215852
1538783773,192740,215845
1538784756,192740,215849
1538785715,192746,215848
1538786676,192749,215851
1538787645,192728,215820
1538788584,192721,215808
1538789536,192710,215801
1538790494,192713,215796
1538791461,192702,215787
1538792411,192692,215773
1538793399,192693,215771
1538794358,192685,215759
1538795323,192657,215731
1538796271,192623,215694
1538797236,192612,215687
1538798198,192571,215650
1538799158,192540,215620
1538800092,192520,215601
1538801057,192477,215557
1538802019,192427,215501
1538802983,192395,215470
1538803944,192354,215422
1538804898,192285,215341
1538805862,192245,215297
1538806831,192184,215232
1538807798,192137,215185
1538808759,192070,215118
1538809699,192096,215149
1538810660,192038,215091
1538811615,192067,215122
1538812596,192096,215152
1538813538,192125,215184
1538814498,192127,215189
1538815481,192084,215143
1538816441,192023,215067
1538817380,191939,214975
1538818336,191876,214905
1538819294,191822,214850
1538820260,191792,214826
1538821212,191812,214846
1538822210,191815,214849
1538823137,191828,214860
1538824098,191793,214819
1538825054,191575,214581
1538826016,191354,214362
1538826983,191338,214350
1538827942,191353,214359
1538828894,191343,214341
1538829873,191337,214332
1538830817,191330,214316
1538831779,191318,214309
1538832737,191299,214305
1538833955,191237,214243
1538834911,191261,214270
1538835868,191232,214241
1538836812,191218,214227
1538837780,191163,214169
1538838748,191183,214188
1538839691,191214,214222
1538840658,191202,214209
1538841623,191186,214191
1538842579,191169,214169
1538843551,191164,214169
1538844490,191168,214166
1538845460,191171,214168
1538846418,191157,214153
1538847372,191157,214150
1538848332,191138,214133
1538849321,191129,214120
1538850253,191124,214114
1538851214,191124,214114
1538852173,191114,214109
1538853139,191106,214086
1538854095,191090,214077
1538855057,191090,214081
1538856017,191085,214079
1538856983,191077,214072
1538857940,191080,214075
1538858891,191071,214067
1538859860,191043,214037
1538860831,191024,214018
1538861779,191007,213997
1538862738,190992,213984
1538863718,190992,213949
1538864669,190995,213947
1538865624,190985,213942
1538866581,190983,213944
1538867543,190971,213932
1538868490,190978,213940
1538869457,191002,213970
1538870426,190988,213958
1538871386,190976,213945
1538872352,190965,213945
1538873291,190949,213933
1538874265,190949,213926
1538875249,190935,213913
1538876174,190934,213917
1538877155,190934,213911
1538878115,190924,213905
1538879053,190923,213903
1538880018,190911,213903
1538881006,190911,213903
1538881941,190900,213881
1538882889,190893,213879
1538883874,190878,213863
1538884830,190868,213860
1538885797,190864,213846
1538886754,190846,213834
1538887714,190842,213830
1538888663,190839,213826
1538889616,190827,213812
1538890592,190828,213816
1538891539,190821,213814
1538892501,190823,213813
1538893458,190835,213828
1538894418,190861,213854
1538895380,190882,213882
1538896345,190907,213906
1538897295,190941,213937
1538898256,190922,213915
1538899237,190899,213896
1538900185,190867,213865
1538901138,190834,213829
1538902122,190823,213817
1538903060,190816,213805
1538904010,190812,213796
1538904985,190793,213792
1538905932,190786,213787
1538906920,190759,213755
1538907853,190749,213740
1538908814,190745,213733
1538909769,190737,213728
1538910735,190721,213717
1538911710,190718,213712
1538912659,190698,213707
1538913660,190690,213692
1538914588,190663,213660
1538915553,190652,213662
1538916500,190656,213670
1538917478,190658,213669
1538918425,190651,213667
1538919381,190651,213665
1538920356,190672,213686
1538921295,190671,213685
1538922259,190663,213670
1538923214,190661,213664
1538924196,190659,213665
1538925131,190679,213680
1538926094,190677,213680
1538927054,190674,213680
1538928046,190659,213668
1538928983,190665,213677
1538929942,190655,213660
1538930893,190666,213669
1538931866,190679,213678
1538932815,190665,213665
1538933775,190652,213655
1538935491,190622,213616
1538936410,190654,213650
1538937385,190616,213600
1538938338,190642,213633
1538939309,190585,213574
1538940273,190575,213559
1538941212,190607,213596
1538942178,190612,213602
1538943132,190609,213603
1538944105,190558,213545
1538945067,190598,213591
1538946072,190563,213549
1538946988,190583,213574
1538947935,190581,213569
1538948893,190557,213536
1538949881,190516,213495
1538950812,190541,213520
1538951779,190522,213510
1538952733,190519,213508
1538953721,190502,213485
1538954652,190496,213474
1538955622,190483,213459
1538956571,190471,213445
1538957545,190464,213431
1538958493,190437,213399
1538959737,190426,213384
1538960918,190427,213374
1538961873,190416,213361
1538962826,190408,213339
1538963800,190398,213327
1538964735,190392,213319
1538965709,190390,213311
1538966662,190399,213317
1538967631,190392,213313
1538968591,190412,213327
1538969541,190408,213320
1538970496,190414,213337
1538971469,190407,213332
1538972409,190398,213318
1538973387,190412,213339
1538974358,190427,213357
1538975298,190493,213425
1538976257,190522,213452
1538977215,190512,213444
1538978174,190517,213449
1538979145,190524,213455
1538980100,190494,213434
1538981061,190500,213435
1538982018,190524,213463
1538982994,190530,213472
1538983943,190550,213495
1538984899,190557,213501
1538985857,190554,213502
1538986819,190553,213506
1538987791,190539,213494
1538988737,190526,213475
1538989698,190556,213500
1538990662,190542,213487
1538991612,190518,213458
1538992578,190471,213404
1538993539,190451,213378
1538994498,190419,213342
1538995473,190406,213321
1538996479,190378,213288
1538997395,190349,213270
1538998344,190338,213260
1538999293,190351,213264
1539000280,190341,213258
1539001222,190328,213247
1539002190,190320,213244
1539003133,190340,213265
1539004223,190305,213233
1539005286,190281,213214
1539006274,190279,213212
1539007226,190274,213210
1539008177,190267,213199
1539009139,190257,213190
1539010097,190252,213192
1539011081,190260,213197
1539012010,190250,213184
1539012971,190231,213172
1539013936,190234,213179
1539014945,190250,213194
1539015852,190234,213171
1539016811,190238,213176
1539017790,190242,213149
1539018733,190242,213149
1539019689,190228,213131
1539020673,190222,213137
1539021619,190206,213125
1539022586,190194,213116
1539023539,190194,213117
1539024514,190195,213120
1539025717,188686,211549
1539026688,188684,211551
1539027610,188690,211553
1539028576,188672,211536
1539029535,188657,211524
1539030506,188643,211519
1539031462,188638,211519
1539032422,188630,211515
1539033421,188622,211504
1539034340,188637,211515
1539035297,188626,211505
1539036266,188637,211517
1539037215,188640,211529
1539038191,188627,211517
1539039162,188624,211514
1539040096,188651,211534
1539041062,188654,211545
1539042011,188655,211551
1539042996,188656,211561
1539043943,188673,211581
1539044893,188698,211607
1539045855,188718,211630
1539046843,188744,211658
1539047780,188761,211677
1539048740,188771,211691
1539049696,188765,211688
1539050664,188743,211662
1539051616,188743,211670
1539052595,188731,211665
1539053532,188737,211667
1539054505,188739,211674
1539055454,188740,211674
1539056419,188735,211668
1539057373,188719,211658
1539058352,188713,211655
1539059302,188711,211652
1539060263,188702,211644
1539061234,188715,211655
1539062191,188708,211647
1539063136,188713,211640
1539064120,188716,211641
1539065306,188726,211647
1539066261,188735,211650
1539067213,188741,211663
1539068188,188739,211661
1539069135,188736,211659
1539070104,188713,211628
1539071053,188716,211627
1539072272,188719,211632
1539073217,188729,211640
1539074189,188726,211633
1539075132,188722,211619
1539076117,188732,211633
1539077055,188730,211633
1539078018,188709,211627
1539078973,188715,211616
1539079944,188695,211590
1539080890,188682,211574
1539081878,188679,211569
1539082832,188669,211553
1539083784,188675,211556
1539084752,188669,211553
1539085707,188654,211538
1539086657,188632,211519
1539087624,188619,211508
1539088592,188611,211492
1539089538,188616,211496
1539090495,188602,211477
1539091578,188603,211478
1539092671,188569,211448
1539093641,188519,211393
1539094588,188515,211386
1539095544,188558,211435
1539096493,188548,211419
1539097480,188481,211337
1539098659,188485,211332
1539099618,188456,211307
1539100593,188444,211295
1539101542,188435,211283
1539102491,188436,211277
1539103478,188447,211288
1539104436,188442,211285
1539105382,188433,211286
1539106339,188444,211298
1539107317,188441,211290
1539108258,188429,211278
1539109218,188425,211261
1539110180,188429,211275
1539111139,188414,211256
1539112115,187689,210487
1539113090,187691,210491
1539114030,187674,210468
1539114991,187669,210449
1539116208,187654,210438
1539117141,187645,210426
1539118092,187634,210415
1539119079,187637,210418
1539120010,187636,210417
1539120972,187603,210389
1539121956,187594,210379
1539123137,187592,210374
1539124111,187642,210418
1539125076,187641,210403
1539126023,187631,210394
1539126985,187635,210399
1539127940,187622,210381
1539128899,187608,210373
1539129864,187590,210353
1539130810,187592,210342
1539131804,187579,210322
1539132739,187589,210325
1539133698,187588,210327
1539134692,187590,210336
1539135612,187603,210352
