DateTime,Entries,UniqueIPs
1538282677,408,408
1538284588,411,411
1538286515,405,405
1538288455,405,405
1538290362,403,403
1538292272,402,402
1538294199,402,402
1538296105,397,397
1538298084,396,396
1538299947,394,394
1538301871,391,391
1538303810,386,386
1538305818,381,381
1538307651,384,384
1538309801,376,376
1538311706,378,378
1538313640,376,376
1538315558,373,373
1538317476,368,368
1538319396,371,371
1538321304,363,363
1538323288,361,361
1538325167,356,356
1538327120,350,350
1538328997,346,346
1538330928,346,346
1538332832,348,348
1538334745,349,349
1538336669,346,346
1538338632,339,339
1538340525,328,328
1538342439,328,328
1538344349,326,326
1538346270,329,329
1538348207,326,326
1538350117,314,314
1538352111,315,315
1538353953,308,308
1538355903,308,308
1538357787,306,306
1538359717,309,309
1538361706,306,306
1538363563,306,306
1538365488,299,299
1538367565,308,308
1538369575,302,302
1538371954,297,297
1538373914,296,296
1538375801,292,292
1538377732,286,286
1538379630,285,285
1538381569,286,286
1538383465,278,278
1538385422,274,274
1538387303,271,271
1538389275,267,267
1538391170,267,267
1538393189,266,266
1538395320,263,263
1538397171,260,260
1538399135,256,256
1538401017,253,253
1538402922,246,246
1538404846,247,247
1538406777,242,242
1538408679,242,242
1538410615,240,240
1538412517,236,236
1538414429,234,234
1538416366,235,235
1538418272,236,236
1538420195,233,233
1538422140,230,230
1538424126,232,232
1538425967,237,237
1538427972,237,237
1538430066,236,236
1538431960,240,240
1538433891,239,239
1538435816,239,239
1538437720,240,240
1538439655,240,240
1538441560,240,240
1538443493,239,239
1538445397,235,235
1538447800,232,232
1538449752,231,231
1538451656,236,236
1538453571,223,223
1538455714,222,222
1538457666,222,222
1538459550,214,214
1538461505,213,213
1538463387,216,216
1538465312,214,214
1538467316,208,208
1538469421,209,209
1538471345,211,211
1538473249,202,202
1538475181,208,208
1538477105,206,206
1538478992,206,206
1538480942,206,206
1538483095,210,210
1538485004,207,207
1538486903,203,203
1538488913,202,202
1538490758,200,200
1538492736,200,200
1538494618,196,196
1538496573,196,196
1538498448,198,198
1538500384,197,197
1538502290,194,194
1538504210,187,187
1538506135,192,192
1538508053,190,190
1538509966,188,188
1538511870,184,184
1538514103,182,182
1538515956,181,181
1538517891,173,173
1538519785,171,171
1538521745,171,171
1538523653,168,168
1538525573,166,166
1538527477,164,164
1538529422,162,162
1538531331,164,164
1538533258,162,162
1538535161,160,160
1538537085,155,155
1538539000,153,153
1538540918,156,156
1538543135,153,153
1538545023,152,152
1538547207,150,150
1538549091,149,149
1538551005,149,149
1538552927,148,148
1538554850,149,149
1538556771,148,148
1538558696,146,146
1538560609,163,163
1538562513,159,159
1538564512,157,157
1538566403,161,161
1538568355,165,165
1538570449,161,161
1538572350,164,164
1538574300,172,172
1538576193,173,173
1538578113,175,175
1538580049,179,179
1538581975,179,179
1538583886,182,182
1538585814,183,183
1538587714,187,187
1538589702,182,182
1538591566,183,183
1538593546,186,186
1538595387,186,186
1538597322,190,190
1538599485,189,189
1538601416,190,190
1538603315,191,191
1538605234,197,197
1538607161,196,196
1538609086,195,195
1538610995,199,199
1538612921,200,200
1538615125,203,203
1538616993,206,206
1538618921,205,205
1538620844,209,209
1538622753,211,211
1538624695,213,213
1538626603,207,207
1538628514,212,212
1538630422,211,211
1538632337,215,215
1538634277,221,221
1538636211,221,221
1538638124,220,220
1538640105,222,222
1538641969,223,223
1538643874,224,224
1538645825,228,228
1538647734,211,211
1538649660,216,216
1538651593,220,220
1538653486,218,218
1538655678,219,219
1538657563,223,223
1538659487,226,226
1538661440,222,222
1538663302,222,222
1538665311,221,221
1538667173,223,223
1538669126,223,223
1538671031,221,221
1538672941,221,221
1538674847,221,221
1538676759,221,221
1538678701,221,221
1538680601,219,219
1538682546,221,221
1538684462,219,219
1538686368,220,220
1538688284,219,219
1538690204,215,215
1538692136,215,215
1538694114,215,215
1538695976,218,218
1538697945,220,220
1538699784,218,218
1538701730,218,218
1538703883,221,221
1538705826,220,220
1538707765,216,216
1538709642,218,218
1538711561,218,218
1538713527,218,218
1538715397,216,216
1538717329,221,221
1538719294,223,223
1538721162,221,221
1538723125,217,217
1538724980,216,216
1538726939,217,217
1538728840,218,218
1538731019,218,218
1538732914,218,218
1538734845,221,221
1538736764,219,219
1538738677,216,216
1538740601,215,215
1538742534,210,210
1538744511,207,207
1538746363,202,202
1538748338,203,203
1538750446,205,205
1538752359,204,204
1538754303,200,200
1538756204,201,201
1538758356,197,197
1538760298,193,193
1538762212,191,191
1538764261,191,191
1538766122,186,186
1538767986,187,187
1538769912,185,185
1538771814,185,185
1538773716,188,188
1538775656,191,191
1538777576,185,185
1538779474,186,186
1538781407,188,188
1538783341,185,185
1538785256,184,184
1538787179,184,184
1538789145,182,182
1538791043,177,177
1538792958,181,181
1538794911,180,180
1538796771,182,182
1538798684,184,184
1538800621,186,186
1538802557,179,179
1538804591,180,180
1538806882,179,179
1538808776,178,178
1538810678,176,176
1538812615,172,172
1538814515,173,173
1538816510,173,173
1538818360,174,174
1538820329,176,176
1538822227,178,178
1538824122,179,179
1538826032,176,176
1538827968,184,184
1538829890,181,181
1538831796,180,180
1538833973,179,179
1538835888,181,181
1538837819,179,179
1538839708,182,182
1538841694,179,179
1538843568,182,182
1538845523,180,180
1538847388,178,178
1538849364,179,179
1538851239,178,178
1538853165,183,183
1538855077,180,180
1538857007,179,179
1538858908,183,183
1538860847,176,176
1538862753,174,174
1538864695,174,174
1538866598,176,176
1538868513,176,176
1538870538,170,170
1538872368,173,173
1538874739,173,173
1538876702,175,175
1538878610,174,174
1538880524,168,168
1538882454,167,167
1538884347,167,167
1538886285,167,167
1538888224,169,169
1538890115,170,170
1538892187,170,170
1538894446,168,168
1538896383,169,169
1538898273,174,174
1538900203,169,169
1538902141,166,166
1538904047,166,166
1538905951,167,167
1538907883,165,165
1538909788,167,167
1538911730,166,166
1538913706,163,163
1538915565,168,168
1538917524,169,169
1538919393,169,169
1538921310,169,169
1538923235,172,172
1538925143,185,185
1538927067,186,186
1538929002,183,183
1538930906,182,182
1538932835,184,184
1538935507,183,183
1538937399,184,184
1538939337,183,183
1538941227,185,185
1538943147,190,190
1538945082,185,185
1538947004,185,185
1538948908,186,186
1538950860,190,190
1538952750,186,186
1538954666,182,182
1538956585,183,183
1538958507,179,179
1538960495,182,182
1538962370,181,181
1538964287,184,184
1538966192,184,184
1538968132,187,187
1538970043,186,186
1538971961,186,186
1538973880,184,184
1538975817,181,181
1538977734,181,181
1538979896,180,180
1538981794,182,182
1538983723,179,179
1538985698,177,177
1538987547,175,175
1538989465,171,171
1538991653,178,178
1538993556,177,177
1538995489,177,177
1538997411,176,176
1538999309,176,176
1539001255,181,181
1539003154,178,178
1539005092,180,180
1539007047,181,181
1539009157,177,177
1539011144,163,163
1539012992,164,164
1539014969,165,165
1539016837,168,168
1539018749,171,171
1539020689,179,179
1539022611,181,181
1539024532,186,186
1539026709,189,189
1539028598,187,187
1539030531,185,185
1539032898,187,187
1539034850,190,190
1539036775,186,186
1539038705,191,191
1539040624,192,192
1539042517,190,190
1539044457,189,189
1539046379,187,187
1539048316,191,191
1539050217,193,193
1539052107,191,191
1539054139,185,185
1539055977,186,186
1539057904,186,186
1539059828,182,182
1539061738,182,182
1539063642,189,189
1539065851,191,191
1539067728,191,191
1539069642,193,193
1539071814,195,195
1539073776,200,200
1539075894,202,202
1539078046,197,197
1539079965,204,204
1539081897,202,202
1539083802,200,200
1539085742,200,200
1539087641,200,200
1539089565,202,202
1539091608,206,206
1539093708,209,209
