DateTime,AddedIPs,RemovedIPs
1538581347,40,132
1538582194,20,8
1538584123,23,67
1538584965,14,88
1538585796,13,7
1538586879,14,101
1538587726,15,8
1538589386,79,72
1538591341,77,72
1538592801,33,98
1538594926,62,52
1538596358,29,110
1538597739,87,103
1538599239,36,152
1538600735,43,29
1538602230,56,17
1538602953,22,8
1538603804,20,2
1538604940,9,15
1538606450,24,19
1538607405,19,7
1538608482,19,17
1538610039,52,15
1538611836,67,32
1538613057,77,10
1538614589,81,10
1538615755,25,16
1538616517,19,1
1538617352,21,25
1538619279,65,33
1538620540,17,33
1538622879,26,11
1538624138,14,17
1538625393,18,7
1538626470,19,13
1538628163,39,46
1538629532,30,16
1538630070,12,1
1538630931,8,3
1538632800,21,77
1538634531,18,11
1538636741,31,77
1538638246,21,77
1538640110,79,56
1538641241,20,12
1538642560,40,33
1538643933,26,10
1538645587,20,15
1538646147,8,5
1538647564,31,21
1538648727,15,9
1538649942,12,33
1538651139,40,26
1538651667,32,6
1538655278,100,283
1538656120,25,2
1538657437,48,101
1538658641,29,48
1538659722,67,10
1538660557,34,55
1538662174,36,29
1538663756,93,32
1538664986,64,8
1538666066,30,29
1538667328,39,69
1538669440,83,77
1538670632,57,31
1538671360,25,8
1538672185,26,2
1538673280,38,38
1538674842,29,48
1538675791,19,10
1538676878,20,85
1538677733,17,7
1538679931,52,92
1538681126,15,5
1538682157,13,44
1538682993,55,3
1538684134,32,23
1538684934,25,8
1538686586,61,22
1538688523,97,31
1538689973,45,24
1538691342,32,16
1538692129,21,6
1538693788,30,20
1538694948,30,18
1538697402,56,49
1538699338,77,35
1538700547,58,63
1538701839,50,15
1538703051,37,28
1538704533,54,21
1538705743,80,110
1538707353,27,14
1538708623,22,26
1538710137,30,10
1538711602,28,29
1538713736,38,29
1538715395,47,30
1538716483,37,16
1538717348,23,11
1538718978,58,52
1538720144,41,27
1538721317,37,36
1538722535,35,24
1538723683,33,16
1538724941,77,15
1538726134,43,14
1538727351,78,33
1538728543,18,45
1538730324,27,73
1538731514,28,3
1538733409,31,29
1538734547,17,17
1538735732,19,13
1538736882,10,13
1538738934,34,19
1538739747,14,31
1538741445,24,42
1538742844,22,43
1538744656,25,91
1538745274,12,2
1538746122,43,5
1538747794,87,37
1538748869,52,45
1538750558,69,35
1538751938,68,36
1538752665,25,2
1538754989,82,32
1538756437,39,27
1538757646,8,19
1538757763,3,18
1538759676,17,42
1538760784,16,56
1538762047,42,20
1538763278,44,55
1538764142,39,42
1538764959,77,57
1538766343,170,86
1538768560,96,105
1538769880,38,49
1538771431,38,84
1538772649,23,31
1538774069,28,43
1538774929,22,20
1538776232,28,29
1538777693,9,25
1538778541,11,5
1538780137,34,61
1538782142,47,55
1538782953,38,90
1538783815,32,18
1538784878,30,141
1538786447,82,36
1538787949,43,53
1538789737,69,50
1538792081,36,38
1538793648,71,37
1538794615,30,14
1538796544,59,31
1538799275,61,99
1538800858,18,32
1538801805,16,19
1538802942,14,27
1538803743,20,6
1538805391,19,29
1538806551,30,21
1538807740,24,28
1538809132,20,46
1538810443,45,13
1538811648,16,47
1538813685,28,42
1538814529,9,6
1538815829,16,26
1538817281,47,22
1538818939,22,41
1538820871,30,18
1538822565,30,91
1538823403,22,5
1538824469,24,29
1538826165,36,56
1538827815,119,52
1538828941,128,6
1538830600,74,67
1538831738,87,78
1538832930,57,65
1538834202,38,60
1538835346,37,75
1538836647,42,38
1538838199,45,68
1538839842,51,82
1538841365,37,15
1538842514,32,86
1538843714,21,71
1538844922,14,21
1538846069,26,31
1538846921,13,10
1538847757,51,48
1538848926,33,32
1538849673,17,8
1538850535,33,12
1538851829,22,31
1538853269,39,59
1538854836,25,49
1538856651,50,85
1538856880,4,2
1538858550,41,112
1538859937,30,52
1538861435,20,46
1538862164,18,21
1538863415,49,28
1538865645,48,43
1538867687,60,50
1538868524,28,9
1538870147,61,66
1538871282,40,58
1538872538,65,64
1538874343,106,74
1538876444,51,93
1538877411,25,18
