DateTime,Entries,UniqueIPs
1538957679,4850,4850
1538958528,4856,4856
1538959832,4794,4794
1538961050,4797,4797
1538962842,4822,4822
1538964893,4816,4816
1538966164,4798,4798
1538967943,4758,4758
1538968478,4765,4765
1538970069,4762,4762
1538971847,4761,4761
1538973642,4804,4804
1538975139,4806,4806
1538975688,4816,4816
1538976827,4802,4802
1538978191,4821,4821
1538980141,4827,4827
1538981448,4796,4796
1538982649,4811,4811
1538983736,4834,4834
1538984560,4825,4825
1538985849,4821,4821
1538986475,4827,4827
1538987738,4808,4808
1538989387,4814,4814
1538990082,4819,4819
1538991761,4824,4824
1538992604,4829,4829
1538993669,4825,4825
1538995351,4841,4841
1538996190,4874,4874
1538998137,4875,4875
1539000395,4766,4766
1539000886,4767,4767
1539001992,4328,4328
1539002548,4168,4168
1539003936,4135,4135
1539005122,4147,4147
1539006149,4093,4093
1539007839,4091,4091
1539009042,4079,4079
1539010535,4089,4089
1539011746,4065,4065
1539013243,4058,4058
1539015046,4050,4050
1539016128,4071,4071
1539016959,4068,4068
1539018877,4025,4025
1539020243,4000,4000
1539021352,4013,4013
1539022548,4005,4005
1539023736,4013,4013
1539025179,4006,4006
1539026067,4017,4017
1539027335,4015,4015
1539028539,4040,4040
1539029742,4021,4021
1539031355,4018,4018
1539032192,4032,4032
1539034136,4044,4044
1539035480,4090,4090
1539036869,4094,4094
1539037731,4096,4096
1539039940,4003,4003
1539040476,4014,4014
1539041338,4025,4025
1539042158,3945,3945
1539044077,3894,3894
1539045753,3855,3855
1539047144,3853,3853
1539047669,3867,3867
1539049358,3826,3826
1539051279,3850,3850
1539052966,3849,3849
1539054346,3852,3852
1539055860,3840,3840
1539057340,3851,3851
1539058556,3843,3843
1539060070,3850,3850
1539061543,3830,3830
1539063083,3842,3842
1539065347,3831,3831
1539066525,3857,3857
1539068184,3779,3779
1539069350,3780,3780
1539070972,3782,3782
1539071799,3810,3810
1539072880,3794,3794
1539073734,3811,3811
1539076481,3781,3781
1539078165,3765,3765
1539079543,3755,3755
1539081757,3761,3761
1539082924,3777,3777
1539083669,3802,3802
1539084939,3788,3788
1539086151,3820,3820
1539088134,3869,3869
1539089827,3869,3869
1539090877,3892,3892
1539092450,3916,3916
1539094239,3934,3934
1539094467,3939,3939
1539095735,3940,3940
1539097001,3958,3958
1539098148,3964,3964
1539098944,3998,3998
1539101038,4052,4052
1539102532,4108,4108
1539104195,4065,4065
1539105340,4018,4018
1539106137,4030,4030
1539107334,4003,4003
1539108869,4009,4009
1539111872,3971,3971
1539113445,3999,3999
1539114169,4008,4008
1539114995,4022,4022
1539116076,4024,4024
1539117398,4046,4046
1539118634,4055,4055
1539119739,4022,4022
1539121235,4002,4002
1539123057,4028,4028
1539123282,4029,4029
1539124476,3988,3988
1539126336,3972,3972
1539126887,3980,3980
1539128736,3977,3977
1539131339,3994,3994
1539132992,3975,3975
1539134146,3949,3949
1539137055,3928,3928
1539139262,3940,3940
1539140743,3966,3966
1539141279,3983,3983
1539142850,3962,3962
1539143800,3959,3959
1539144891,3938,3938
1539146457,3976,3976
1539147938,3976,3976
1539149341,3981,3981
1539150718,3962,3962
1539152089,3975,3975
1539153663,3961,3961
1539154617,3954,3954
1539155746,3961,3961
1539157248,3984,3984
1539159276,4024,4024
1539160537,4040,4040
1539162335,4077,4077
1539163671,4112,4112
1539164561,4110,4110
1539165739,4125,4125
1539167136,4194,4194
1539168338,4228,4228
1539170069,4322,4322
1539171765,4400,4400
1539173438,4448,4448
1539173672,4465,4465
1539174512,4499,4499
1539175843,4512,4512
1539177044,4518,4518
1539178137,4538,4538
1539179330,4544,4544
1539180638,4563,4563
1539182559,4922,4922
1539183952,5272,5272
1539185434,5274,5274
1539187612,5336,5336
1539188938,5355,5355
1539190589,5349,5349
1539191681,5357,5357
1539193360,5390,5390
1539195039,5393,5393
1539196141,5414,5414
1539196951,5382,5382
1539198242,5381,5381
1539198884,5388,5388
1539200562,5410,5410
1539202214,5427,5427
1539203330,5450,5450
1539205008,5410,5410
1539206077,5313,5313
1539207643,5313,5313
1539208589,5330,5330
1539209748,5308,5308
1539211254,5299,5299
1539212744,5286,5286
1539213270,5291,5291
1539214537,5279,5279
1539215731,5274,5274
1539216960,5256,5256
1539219332,5329,5329
1539221336,5331,5331
1539222993,5302,5302
1539224152,5301,5301
1539225651,5288,5288
1539226620,5255,5255
1539227675,5222,5222
1539228967,5239,5239
1539229371,5250,5250
1539230194,5269,5269
1539231353,5259,5259
1539232977,5224,5224
1539234341,5245,5245
1539234883,5263,5263
1539235739,5285,5285
1539236897,5268,5268
1539238210,5298,5298
1539239472,5326,5326
1539240947,5354,5354
1539242074,5355,5355
1539243763,5379,5379
1539244587,5392,5392
1539245752,5414,5414
1539246884,5383,5383
1539248146,5402,5402
1539249346,5401,5401
1539250844,5414,5414
